"scenario" "age_class" "vectorial_capacity"
"Scenario 3" "12-day-old" 19.2232433895647
"Scenario 3" "12-day-old" 29.8623062544827
"Scenario 3" "12-day-old" 33.6316934284652
"Scenario 3" "12-day-old" 33.6316934284652
"Scenario 3" "12-day-old" 33.6316934284652
"Scenario 3" "12-day-old" 37.4885171768874
"Scenario 3" "12-day-old" 37.4885171768874
"Scenario 3" "12-day-old" 37.4885171768874
"Scenario 3" "12-day-old" 37.4885171768874
"Scenario 3" "12-day-old" 41.4218065489236
"Scenario 3" "12-day-old" 49.4821713770726
"Scenario 3" "12-day-old" 57.7541574665139
"Scenario 3" "12-day-old" 66.194716855914
"Scenario 3" "12-day-old" 66.194716855914
"Scenario 3" "12-day-old" 74.7716074536181
"Scenario 3" "12-day-old" 101.100599900376
"Scenario 3" "12-day-old" 110.025402372734
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 2.2688363003669
"Scenario 3" "4-day-old" 5.22148823014881
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 9.05598634967759
"Scenario 3" "4-day-old" 11.2214497506048
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 23.681156402343
"Scenario 3" "4-day-old" 34.8681287170886
"Scenario 3" "4-day-old" 40.7081707995711
"Scenario 3" "4-day-old" 65.064015307809
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 74.4686912694858
"Scenario 3" "4-day-old" 77.6263807947205
"Scenario 3" "4-day-old" 87.1564500154969
"Scenario 3" "4-day-old" 90.349929682876
"Scenario 3" "4-day-old" 93.5508493119529
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 109.651075394266
"Scenario 3" "4-day-old" 116.128775494323
"Scenario 3" "4-day-old" 119.374441301943
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 5.95480765824651
"Scenario 3" "4-day-old" 13.7043638165107
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 23.7684212207445
"Scenario 3" "4-day-old" 29.45191546024
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 62.1537708463151
"Scenario 3" "4-day-old" 91.5151965259317
"Scenario 3" "4-day-old" 106.843022209797
"Scenario 3" "4-day-old" 170.767585377824
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 195.451180413245
"Scenario 3" "4-day-old" 203.738880043311
"Scenario 3" "4-day-old" 228.75158332663
"Scenario 3" "4-day-old" 237.133218077752
"Scenario 3" "4-day-old" 245.534379817617
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 287.791174439138
"Scenario 3" "4-day-old" 304.792602950048
"Scenario 3" "4-day-old" 313.311205902673
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 7.75453392074586
"Scenario 3" "4-day-old" 17.8462446104712
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 30.9519701016024
"Scenario 3" "4-day-old" 38.353191332904
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 80.9385545245201
"Scenario 3" "4-day-old" 119.173907278313
"Scenario 3" "4-day-old" 139.134273929654
"Scenario 3" "4-day-old" 222.378808749993
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 254.522546377363
"Scenario 3" "4-day-old" 265.31504406909
"Scenario 3" "4-day-old" 297.887356592306
"Scenario 3" "4-day-old" 308.80217949156
"Scenario 3" "4-day-old" 319.74243103692
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 374.770530361134
"Scenario 3" "4-day-old" 396.910314155226
"Scenario 3" "4-day-old" 408.003501264639
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 5.95480765824651
"Scenario 3" "4-day-old" 13.7043638165107
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 23.7684212207445
"Scenario 3" "4-day-old" 29.45191546024
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 62.1537708463151
"Scenario 3" "4-day-old" 91.5151965259317
"Scenario 3" "4-day-old" 106.843022209797
"Scenario 3" "4-day-old" 170.767585377824
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 195.451180413245
"Scenario 3" "4-day-old" 203.738880043311
"Scenario 3" "4-day-old" 228.75158332663
"Scenario 3" "4-day-old" 237.133218077752
"Scenario 3" "4-day-old" 245.534379817617
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 287.791174439138
"Scenario 3" "4-day-old" 304.792602950048
"Scenario 3" "4-day-old" 313.311205902673
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 7.75453392074586
"Scenario 3" "4-day-old" 17.8462446104712
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 30.9519701016024
"Scenario 3" "4-day-old" 38.353191332904
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 80.9385545245201
"Scenario 3" "4-day-old" 119.173907278313
"Scenario 3" "4-day-old" 139.134273929654
"Scenario 3" "4-day-old" 222.378808749993
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 254.522546377363
"Scenario 3" "4-day-old" 265.31504406909
"Scenario 3" "4-day-old" 297.887356592306
"Scenario 3" "4-day-old" 308.80217949156
"Scenario 3" "4-day-old" 319.74243103692
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 374.770530361134
"Scenario 3" "4-day-old" 396.910314155226
"Scenario 3" "4-day-old" 408.003501264639
"Scenario 3" "4-day-old" 0.284156559679879
"Scenario 3" "4-day-old" 0.284156559679879
"Scenario 3" "4-day-old" 5.04425810584689
"Scenario 3" "4-day-old" 11.6088297446815
"Scenario 3" "4-day-old" 15.6660111949299
"Scenario 3" "4-day-old" 15.6660111949299
"Scenario 3" "4-day-old" 20.1339922776328
"Scenario 3" "4-day-old" 24.9484234956432
"Scenario 3" "4-day-old" 30.0560639175841
"Scenario 3" "4-day-old" 30.0560639175841
"Scenario 3" "4-day-old" 52.6498386503379
"Scenario 3" "4-day-old" 77.5216091563964
"Scenario 3" "4-day-old" 90.5056572379109
"Scenario 3" "4-day-old" 144.655516381807
"Scenario 3" "4-day-old" 151.597807558479
"Scenario 3" "4-day-old" 151.597807558479
"Scenario 3" "4-day-old" 165.564743259427
"Scenario 3" "4-day-old" 172.585170859619
"Scenario 3" "4-day-old" 193.773182047737
"Scenario 3" "4-day-old" 200.873181150991
"Scenario 3" "4-day-old" 207.989721371422
"Scenario 3" "4-day-old" 215.121698146311
"Scenario 3" "4-day-old" 215.121698146311
"Scenario 3" "4-day-old" 243.785030142064
"Scenario 3" "4-day-old" 258.186770466685
"Scenario 3" "4-day-old" 265.402793965742
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 7.75453392074586
"Scenario 3" "4-day-old" 17.8462446104712
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 30.9519701016024
"Scenario 3" "4-day-old" 38.353191332904
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 80.9385545245201
"Scenario 3" "4-day-old" 119.173907278313
"Scenario 3" "4-day-old" 139.134273929654
"Scenario 3" "4-day-old" 222.378808749993
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 254.522546377363
"Scenario 3" "4-day-old" 265.31504406909
"Scenario 3" "4-day-old" 297.887356592306
"Scenario 3" "4-day-old" 308.80217949156
"Scenario 3" "4-day-old" 319.74243103692
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 374.770530361134
"Scenario 3" "4-day-old" 396.910314155226
"Scenario 3" "4-day-old" 408.003501264639
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 2.2688363003669
"Scenario 3" "4-day-old" 5.22148823014881
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 9.05598634967759
"Scenario 3" "4-day-old" 11.2214497506048
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 23.681156402343
"Scenario 3" "4-day-old" 34.8681287170886
"Scenario 3" "4-day-old" 40.7081707995711
"Scenario 3" "4-day-old" 65.064015307809
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 74.4686912694858
"Scenario 3" "4-day-old" 77.6263807947205
"Scenario 3" "4-day-old" 87.1564500154969
"Scenario 3" "4-day-old" 90.349929682876
"Scenario 3" "4-day-old" 93.5508493119529
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 109.651075394266
"Scenario 3" "4-day-old" 116.128775494323
"Scenario 3" "4-day-old" 119.374441301943
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 2.2688363003669
"Scenario 3" "4-day-old" 5.22148823014881
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 9.05598634967759
"Scenario 3" "4-day-old" 11.2214497506048
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 23.681156402343
"Scenario 3" "4-day-old" 34.8681287170886
"Scenario 3" "4-day-old" 40.7081707995711
"Scenario 3" "4-day-old" 65.064015307809
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 74.4686912694858
"Scenario 3" "4-day-old" 77.6263807947205
"Scenario 3" "4-day-old" 87.1564500154969
"Scenario 3" "4-day-old" 90.349929682876
"Scenario 3" "4-day-old" 93.5508493119529
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 109.651075394266
"Scenario 3" "4-day-old" 116.128775494323
"Scenario 3" "4-day-old" 119.374441301943
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 7.75453392074586
"Scenario 3" "4-day-old" 17.8462446104712
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 30.9519701016024
"Scenario 3" "4-day-old" 38.353191332904
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 80.9385545245201
"Scenario 3" "4-day-old" 119.173907278313
"Scenario 3" "4-day-old" 139.134273929654
"Scenario 3" "4-day-old" 222.378808749993
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 254.522546377363
"Scenario 3" "4-day-old" 265.31504406909
"Scenario 3" "4-day-old" 297.887356592306
"Scenario 3" "4-day-old" 308.80217949156
"Scenario 3" "4-day-old" 319.74243103692
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 374.770530361134
"Scenario 3" "4-day-old" 396.910314155226
"Scenario 3" "4-day-old" 408.003501264639
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 5.95480765824651
"Scenario 3" "4-day-old" 13.7043638165107
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 23.7684212207445
"Scenario 3" "4-day-old" 29.45191546024
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 62.1537708463151
"Scenario 3" "4-day-old" 91.5151965259317
"Scenario 3" "4-day-old" 106.843022209797
"Scenario 3" "4-day-old" 170.767585377824
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 195.451180413245
"Scenario 3" "4-day-old" 203.738880043311
"Scenario 3" "4-day-old" 228.75158332663
"Scenario 3" "4-day-old" 237.133218077752
"Scenario 3" "4-day-old" 245.534379817617
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 287.791174439138
"Scenario 3" "4-day-old" 304.792602950048
"Scenario 3" "4-day-old" 313.311205902673
"Scenario 3" "4-day-old" 0.479799643840103
"Scenario 3" "4-day-old" 0.479799643840103
"Scenario 3" "4-day-old" 8.5172527614687
"Scenario 3" "4-day-old" 19.6015618403229
"Scenario 3" "4-day-old" 26.4521311779334
"Scenario 3" "4-day-old" 26.4521311779334
"Scenario 3" "4-day-old" 33.996337563949
"Scenario 3" "4-day-old" 42.1255265796677
"Scenario 3" "4-day-old" 50.7498006702303
"Scenario 3" "4-day-old" 50.7498006702303
"Scenario 3" "4-day-old" 88.8994921008673
"Scenario 3" "4-day-old" 130.895589758875
"Scenario 3" "4-day-old" 152.81921401774
"Scenario 3" "4-day-old" 244.251497546589
"Scenario 3" "4-day-old" 255.973587783583
"Scenario 3" "4-day-old" 255.973587783583
"Scenario 3" "4-day-old" 279.556822259684
"Scenario 3" "4-day-old" 291.410846203288
"Scenario 3" "4-day-old" 327.186899493038
"Scenario 3" "4-day-old" 339.175280281586
"Scenario 3" "4-day-old" 351.191590821745
"Scenario 3" "4-day-old" 363.233966054337
"Scenario 3" "4-day-old" 363.233966054337
"Scenario 3" "4-day-old" 411.632132538075
"Scenario 3" "4-day-old" 435.949536599467
"Scenario 3" "4-day-old" 448.133825108203
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 2.2688363003669
"Scenario 3" "4-day-old" 5.22148823014881
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 9.05598634967759
"Scenario 3" "4-day-old" 11.2214497506048
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 23.681156402343
"Scenario 3" "4-day-old" 34.8681287170886
"Scenario 3" "4-day-old" 40.7081707995711
"Scenario 3" "4-day-old" 65.064015307809
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 74.4686912694858
"Scenario 3" "4-day-old" 77.6263807947205
"Scenario 3" "4-day-old" 87.1564500154969
"Scenario 3" "4-day-old" 90.349929682876
"Scenario 3" "4-day-old" 93.5508493119529
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 109.651075394266
"Scenario 3" "4-day-old" 116.128775494323
"Scenario 3" "4-day-old" 119.374441301943
"Scenario 3" "4-day-old" 0.284156559679879
"Scenario 3" "4-day-old" 0.284156559679879
"Scenario 3" "4-day-old" 5.04425810584689
"Scenario 3" "4-day-old" 11.6088297446815
"Scenario 3" "4-day-old" 15.6660111949299
"Scenario 3" "4-day-old" 15.6660111949299
"Scenario 3" "4-day-old" 20.1339922776328
"Scenario 3" "4-day-old" 24.9484234956432
"Scenario 3" "4-day-old" 30.0560639175841
"Scenario 3" "4-day-old" 30.0560639175841
"Scenario 3" "4-day-old" 52.6498386503379
"Scenario 3" "4-day-old" 77.5216091563964
"Scenario 3" "4-day-old" 90.5056572379109
"Scenario 3" "4-day-old" 144.655516381807
"Scenario 3" "4-day-old" 151.597807558479
"Scenario 3" "4-day-old" 151.597807558479
"Scenario 3" "4-day-old" 165.564743259427
"Scenario 3" "4-day-old" 172.585170859619
"Scenario 3" "4-day-old" 193.773182047737
"Scenario 3" "4-day-old" 200.873181150991
"Scenario 3" "4-day-old" 207.989721371422
"Scenario 3" "4-day-old" 215.121698146311
"Scenario 3" "4-day-old" 215.121698146311
"Scenario 3" "4-day-old" 243.785030142064
"Scenario 3" "4-day-old" 258.186770466685
"Scenario 3" "4-day-old" 265.402793965742
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 2.2688363003669
"Scenario 3" "4-day-old" 5.22148823014881
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 9.05598634967759
"Scenario 3" "4-day-old" 11.2214497506048
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 23.681156402343
"Scenario 3" "4-day-old" 34.8681287170886
"Scenario 3" "4-day-old" 40.7081707995711
"Scenario 3" "4-day-old" 65.064015307809
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 74.4686912694858
"Scenario 3" "4-day-old" 77.6263807947205
"Scenario 3" "4-day-old" 87.1564500154969
"Scenario 3" "4-day-old" 90.349929682876
"Scenario 3" "4-day-old" 93.5508493119529
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 109.651075394266
"Scenario 3" "4-day-old" 116.128775494323
"Scenario 3" "4-day-old" 119.374441301943
"Scenario 3" "4-day-old" 0.479799643840103
"Scenario 3" "4-day-old" 0.479799643840103
"Scenario 3" "4-day-old" 8.5172527614687
"Scenario 3" "4-day-old" 19.6015618403229
"Scenario 3" "4-day-old" 26.4521311779334
"Scenario 3" "4-day-old" 26.4521311779334
"Scenario 3" "4-day-old" 33.996337563949
"Scenario 3" "4-day-old" 42.1255265796677
"Scenario 3" "4-day-old" 50.7498006702303
"Scenario 3" "4-day-old" 50.7498006702303
"Scenario 3" "4-day-old" 88.8994921008673
"Scenario 3" "4-day-old" 130.895589758875
"Scenario 3" "4-day-old" 152.81921401774
"Scenario 3" "4-day-old" 244.251497546589
"Scenario 3" "4-day-old" 255.973587783583
"Scenario 3" "4-day-old" 255.973587783583
"Scenario 3" "4-day-old" 279.556822259684
"Scenario 3" "4-day-old" 291.410846203288
"Scenario 3" "4-day-old" 327.186899493038
"Scenario 3" "4-day-old" 339.175280281586
"Scenario 3" "4-day-old" 351.191590821745
"Scenario 3" "4-day-old" 363.233966054337
"Scenario 3" "4-day-old" 363.233966054337
"Scenario 3" "4-day-old" 411.632132538075
"Scenario 3" "4-day-old" 435.949536599467
"Scenario 3" "4-day-old" 448.133825108203
"Scenario 3" "4-day-old" 0.217607760649119
"Scenario 3" "4-day-old" 0.217607760649119
"Scenario 3" "4-day-old" 3.86290470220398
"Scenario 3" "4-day-old" 8.89006907791576
"Scenario 3" "4-day-old" 11.9970681594443
"Scenario 3" "4-day-old" 11.9970681594443
"Scenario 3" "4-day-old" 15.4186585641316
"Scenario 3" "4-day-old" 19.1055612959591
"Scenario 3" "4-day-old" 23.01700432466
"Scenario 3" "4-day-old" 23.01700432466
"Scenario 3" "4-day-old" 40.3193700688963
"Scenario 3" "4-day-old" 59.3662303254377
"Scenario 3" "4-day-old" 69.3094448349387
"Scenario 3" "4-day-old" 110.777534120096
"Scenario 3" "4-day-old" 116.093957004831
"Scenario 3" "4-day-old" 116.093957004831
"Scenario 3" "4-day-old" 126.789869161276
"Scenario 3" "4-day-old" 132.16612910262
"Scenario 3" "4-day-old" 148.391957823411
"Scenario 3" "4-day-old" 153.829153808647
"Scenario 3" "4-day-old" 159.279017020258
"Scenario 3" "4-day-old" 164.740701581521
"Scenario 3" "4-day-old" 164.740701581521
"Scenario 3" "4-day-old" 186.691148530079
"Scenario 3" "4-day-old" 197.720035088325
"Scenario 3" "4-day-old" 203.246082828311
"Scenario 3" "4-day-old" 0.409341305959176
"Scenario 3" "4-day-old" 0.409341305959176
"Scenario 3" "4-day-old" 7.26649845060303
"Scenario 3" "4-day-old" 16.7230822814685
"Scenario 3" "4-day-old" 22.5676489359529
"Scenario 3" "4-day-old" 22.5676489359529
"Scenario 3" "4-day-old" 29.003992384983
"Scenario 3" "4-day-old" 35.9394140569345
"Scenario 3" "4-day-old" 43.2972178079461
"Scenario 3" "4-day-old" 43.2972178079461
"Scenario 3" "4-day-old" 75.8446461202538
"Scenario 3" "4-day-old" 111.673637827982
"Scenario 3" "4-day-old" 130.37778882246
"Scenario 3" "4-day-old" 208.383287215455
"Scenario 3" "4-day-old" 218.383994360168
"Scenario 3" "4-day-old" 218.383994360168
"Scenario 3" "4-day-old" 238.504042641
"Scenario 3" "4-day-old" 248.61730909345
"Scenario 3" "4-day-old" 279.139666839451
"Scenario 3" "4-day-old" 289.367559901322
"Scenario 3" "4-day-old" 299.619281244739
"Scenario 3" "4-day-old" 309.893239693534
"Scenario 3" "4-day-old" 309.893239693534
"Scenario 3" "4-day-old" 351.184159619863
"Scenario 3" "4-day-old" 371.930565049344
"Scenario 3" "4-day-old" 382.325596880612
"Scenario 3" "4-day-old" 0.376194887262019
"Scenario 3" "4-day-old" 0.376194887262019
"Scenario 3" "4-day-old" 6.67809362411832
"Scenario 3" "4-day-old" 15.3689304303386
"Scenario 3" "4-day-old" 20.7402332079244
"Scenario 3" "4-day-old" 20.7402332079244
"Scenario 3" "4-day-old" 26.655393644797
"Scenario 3" "4-day-old" 33.0292194376295
"Scenario 3" "4-day-old" 39.7912249140179
"Scenario 3" "4-day-old" 39.7912249140179
"Scenario 3" "4-day-old" 69.7031247061155
"Scenario 3" "4-day-old" 102.630863246005
"Scenario 3" "4-day-old" 119.820445319115
"Scenario 3" "4-day-old" 191.509447251153
"Scenario 3" "4-day-old" 200.700346977313
"Scenario 3" "4-day-old" 200.700346977313
"Scenario 3" "4-day-old" 219.191174031713
"Scenario 3" "4-day-old" 228.485518573893
"Scenario 3" "4-day-old" 256.536327920685
"Scenario 3" "4-day-old" 265.936017180782
"Scenario 3" "4-day-old" 275.357605226952
"Scenario 3" "4-day-old" 284.799629728541
"Scenario 3" "4-day-old" 284.799629728541
"Scenario 3" "4-day-old" 322.747016763505
"Scenario 3" "4-day-old" 341.813481686579
"Scenario 3" "4-day-old" 351.366775651588
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 0.43683365018256
"Scenario 3" "4-day-old" 7.75453392074586
"Scenario 3" "4-day-old" 17.8462446104712
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 24.0833463840907
"Scenario 3" "4-day-old" 30.9519701016024
"Scenario 3" "4-day-old" 38.353191332904
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 46.2051628370989
"Scenario 3" "4-day-old" 80.9385545245201
"Scenario 3" "4-day-old" 119.173907278313
"Scenario 3" "4-day-old" 139.134273929654
"Scenario 3" "4-day-old" 222.378808749993
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 233.051187380816
"Scenario 3" "4-day-old" 254.522546377363
"Scenario 3" "4-day-old" 265.31504406909
"Scenario 3" "4-day-old" 297.887356592306
"Scenario 3" "4-day-old" 308.80217949156
"Scenario 3" "4-day-old" 319.74243103692
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 330.706413185007
"Scenario 3" "4-day-old" 374.770530361134
"Scenario 3" "4-day-old" 396.910314155226
"Scenario 3" "4-day-old" 408.003501264639
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 0.335450252983959
"Scenario 3" "4-day-old" 5.95480765824651
"Scenario 3" "4-day-old" 13.7043638165107
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 18.4939155531339
"Scenario 3" "4-day-old" 23.7684212207445
"Scenario 3" "4-day-old" 29.45191546024
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 35.4815467086666
"Scenario 3" "4-day-old" 62.1537708463151
"Scenario 3" "4-day-old" 91.5151965259317
"Scenario 3" "4-day-old" 106.843022209797
"Scenario 3" "4-day-old" 170.767585377824
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 178.963044015577
"Scenario 3" "4-day-old" 195.451180413245
"Scenario 3" "4-day-old" 203.738880043311
"Scenario 3" "4-day-old" 228.75158332663
"Scenario 3" "4-day-old" 237.133218077752
"Scenario 3" "4-day-old" 245.534379817617
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 253.953764596583
"Scenario 3" "4-day-old" 287.791174439138
"Scenario 3" "4-day-old" 304.792602950048
"Scenario 3" "4-day-old" 313.311205902673
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 0.127809621169423
"Scenario 3" "4-day-old" 2.2688363003669
"Scenario 3" "4-day-old" 5.22148823014881
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 7.04635134348335
"Scenario 3" "4-day-old" 9.05598634967759
"Scenario 3" "4-day-old" 11.2214497506048
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 13.5187945246734
"Scenario 3" "4-day-old" 23.681156402343
"Scenario 3" "4-day-old" 34.8681287170886
"Scenario 3" "4-day-old" 40.7081707995711
"Scenario 3" "4-day-old" 65.064015307809
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 68.186560169479
"Scenario 3" "4-day-old" 74.4686912694858
"Scenario 3" "4-day-old" 77.6263807947205
"Scenario 3" "4-day-old" 87.1564500154969
"Scenario 3" "4-day-old" 90.349929682876
"Scenario 3" "4-day-old" 93.5508493119529
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 96.7587120859623
"Scenario 3" "4-day-old" 109.651075394266
"Scenario 3" "4-day-old" 116.128775494323
"Scenario 3" "4-day-old" 119.374441301943
"Scenario 3" "4-day-old" 0.284156559679879
"Scenario 3" "4-day-old" 0.284156559679879
"Scenario 3" "4-day-old" 5.04425810584689
"Scenario 3" "4-day-old" 11.6088297446815
"Scenario 3" "4-day-old" 15.6660111949299
